child,parent,exchange_id,n_total_fnn,n_measured_fnn,n_class_2or3,p_class_2or3,section_speed_threshold_average,log_p_value,cni_present,n_unique_cni,cni_ids,cni_re_report_counts,cni_toms_initiation_ts,truck_roll_count_3m,truck_roll_count_6m,truck_roll_count_12m,truck_roll_count_24m,nbn_rfs_3m_count,nbn_rfs_6m_count,nbn_rfs_12m_count,nbn_rfs_24m_count,nbn_rfs_more_than_24m_count,nbn_rfs_already_passed_count,ccp_flag
Cable:16137857;16139347,Cable:16137851;16137852;16137853;16137854;16137855,PEIN,1,1,0,0.3114943,1.2053176,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137858;16139345,Cable:16137851;16137852;16137853;16137854;16137855,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137859;16137860;33872777,Cable:16138141,PEIN,3,2,0,0.3114943,1.4107866,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137862;16139103,Cable:16137885;16138990;16138991,PEIN,1,1,0,0.3114943,1.6952306,-0.2790474,0,0,[],[],[],0,1,1,1,0,0,0,0,0,1,b
Cable:16137867;16137869,Cable:16137839,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137871;16137872,Cable:16136972,PEIN,7,2,1,0.3114943,0.8917811,-0.6370686,0,0,[],[],[],0,0,0,1,4,0,0,0,0,0,b
Cable:16137885;16138990;16138991,Cable:16137838;16137884;16138214;16138215,PEIN,13,7,4,0.3114943,1.1034566,-1.1714676,0,0,[],[],[],1,2,4,6,0,0,0,0,0,6,b
Cable:16137888,Cable:27868740;27868741,PEIN,3,2,1,0.3114943,0.9474919,-0.6370686,0,0,[],[],[],0,0,0,0,0,0,0,0,0,2,b
Cable:16137889,Cable:16137888,PEIN,2,2,1,0.3114943,0.9474919,-0.6370686,0,0,[],[],[],0,0,0,0,0,0,0,0,0,2,b
Cable:16137890;16137891;16137892;16137898;16137899;16139037,Cable:16137889,PEIN,1,1,0,0.3114943,1.2548237,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,1,b
Cable:16137894;16139036,Cable:16137889,PEIN,1,1,1,0.3114943,0.64016,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,1,b
Cable:16137895;16139034,Cable:16137888,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137897,Cable:27868740;27868741,PEIN,5,2,2,0.3114943,0.910455,-1.5196499,0,0,[],[],[],0,0,0,2,0,0,0,0,0,0,b
Cable:16137900;16137901;16137902;31528878;31528879,Control Joint:CJ5,PEIN,2,0,0,0.3114943,NULL,0,1,1,[7365226],[0],[2013-03-22 12:45:07],0,0,0,0,0,0,0,0,0,0,b
Cable:16137908;16139035,Cable:16137897,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,2,0,0,0,0,0,0,b
Cable:16137910;16137911;29245509,Control Joint:CJ5,PEIN,2,2,2,0.3114943,0.6481428,-1.5196499,0,0,[],[],[],0,0,0,0,0,0,0,0,0,1,b
Cable:16137912,Cable:16136974,PEIN,24,13,4,0.3114943,1.0059581,-0.3434625,0,0,[],[],[],0,0,0,1,8,0,0,0,0,0,b
Cable:16137913,Cable:16137912,PEIN,23,12,4,0.3114943,0.9801963,-0.419578,0,0,[],[],[],0,0,0,1,7,0,0,0,0,0,b
Cable:16137914;16137915,Cable:16137913,PEIN,13,8,2,0.3114943,1.014627,-0.2460473,0,0,[],[],[],0,0,0,0,5,0,0,0,0,0,b
Cable:16137916;16137917;27334969,Cable:16137914;16137915,PEIN,2,2,1,0.3114943,0.8790231,-0.6370686,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137918;16137919,Cable:16137914;16137915,PEIN,11,6,1,0.3114943,1.0577738,-0.1583979,0,0,[],[],[],0,0,0,0,4,0,0,0,0,0,b
Cable:16137922,Cable:16137918;16137919,PEIN,4,3,1,0.3114943,0.9558535,-0.4334155,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137923,Cable:16137918;16137919,PEIN,7,3,0,0.3114943,1.159694,-0.1105381,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16137924,Cable:16137923,PEIN,3,1,0,0.3114943,0.9528048,-0.2790474,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16137925,Cable:16137924,PEIN,4,2,0,0.3114943,1.0730165,-0.1715846,0,0,[],[],[],0,0,1,1,2,0,0,0,0,0,b
Cable:16137925,Main Cable:1,PEIN,4,2,0,0.3114943,1.0730165,-0.1715846,0,0,[],[],[],0,0,1,1,2,0,0,0,0,0,b
Cable:16137926,Cable:16137913,PEIN,1,1,0,0.3114943,1.3766178,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137927;16137928,Cable:16137913,PEIN,6,2,2,0.3114943,0.4707655,-1.5196499,0,0,[],[],[],0,0,0,1,1,0,0,0,0,0,b
Cable:16137929;16139386,Cable:16137927;16137928,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137930;16139387,Cable:16137927;16137928,PEIN,1,1,1,0.3114943,0.6267651,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137931;16139388,Cable:16137927;16137928,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137932;16139383,Cable:16137927;16137928,PEIN,1,1,1,0.3114943,0.3147659,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137934;16139382,Cable:16137927;16137928,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137936;16139401,Cable:16137922,PEIN,2,2,1,0.3114943,0.8311215,-0.6370686,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137938,Cable:16137923,PEIN,4,2,0,0.3114943,1.2631386,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137939,Cable:16137938,PEIN,3,1,0,0.3114943,1.3403134,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137940;16139403,Cable:16137939,PEIN,1,1,0,0.3114943,1.3403134,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137941;16139397,Cable:16137939,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137944;16139400,Cable:16137939,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137946;16137947;16137948,Cable:16136951,PEIN,3,3,1,0.3114943,0.9565606,-0.4334155,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16137949;16137950,Cable:16137946;16137947;16137948,PEIN,2,2,0,0.3114943,1.3213993,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16137951,Cable:16137946;16137947;16137948,PEIN,1,1,1,0.3114943,0.2268833,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137954;16137955,Cable:16136951,PEIN,18,12,1,0.3114943,1.1537146,-0.0239999,0,0,[],[],[],0,0,1,1,10,0,0,0,1,0,b
Cable:16137956,Cable:16137954;16137955,PEIN,17,12,1,0.3114943,1.1537146,-0.0239999,0,0,[],[],[],0,0,1,1,9,0,0,0,1,0,b
Cable:16137957,Cable:16137956,PEIN,16,12,1,0.3114943,1.1537146,-0.0239999,0,0,[],[],[],0,0,1,1,9,0,0,0,1,0,b
Cable:16137958,Cable:16137957,PEIN,14,11,1,0.3114943,1.1564889,-0.0328978,0,0,[],[],[],0,0,1,1,8,0,0,0,1,0,b
Cable:16137959,Cable:16137958,PEIN,7,6,0,0.3114943,1.2475002,-0.0330805,0,0,[],[],[],0,0,1,1,5,0,0,0,0,0,b
Cable:16137960;16137961,Cable:16137959,PEIN,6,5,0,0.3114943,1.2523607,-0.0489169,0,0,[],[],[],0,0,1,1,5,0,0,0,0,0,b
Cable:16137962;16139373,Cable:16137960;16137961,PEIN,1,1,0,0.3114943,1.2126997,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137963;16139371,Cable:16137959,PEIN,1,1,0,0.3114943,1.2231978,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137964;16139375,Cable:16137957,PEIN,1,1,0,0.3114943,1.1249631,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137966;16139410,Cable:16137958,PEIN,1,1,0,0.3114943,1.2685157,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137968,Cable:16137958,PEIN,5,3,1,0.3114943,0.9179615,-0.4334155,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16137969,Cable:16137968,PEIN,3,2,1,0.3114943,0.7654571,-0.6370686,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16137970;16139379,Cable:16137968,PEIN,1,1,0,0.3114943,1.2229704,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137971,Cable:16136982,PEIN,6,6,0,0.3114943,1.1736368,-0.0330805,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16137972,Cable:16137971,PEIN,5,5,0,0.3114943,1.1643548,-0.0489169,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16137973,Cable:16137972,PEIN,4,4,0,0.3114943,1.1452718,-0.0729978,0,0,[],[],[],0,0,0,0,3,0,0,0,0,0,b
Cable:16137974;16139701,Cable:16139011,PEIN,1,1,0,0.3114943,1.143663,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137975;16139710,Cable:16136982,PEIN,1,1,0,0.3114943,1.1804119,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137976;16137977;16137978;39183378;39183379,Cable:16136982,PEIN,17,14,2,0.3114943,1.0485638,-0.0498456,0,0,[],[],[],0,0,5,6,12,0,0,0,0,0,b
Cable:16137979,Cable:16137976;16137977;16137978;39183378;39183379,PEIN,2,2,0,0.3114943,1.287497,-0.1715846,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137980;16139696,Cable:16137979,PEIN,1,1,0,0.3114943,1.2698327,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16137982,Cable:16137976;16137977;16137978;39183378;39183379,PEIN,15,12,2,0.3114943,1.0036362,-0.0853895,1,1,[8683198],[0],[2015-12-11 14:16:19],0,0,5,6,11,0,0,0,0,0,b
Cable:16137983;16137984,Cable:16137982,PEIN,2,2,0,0.3114943,1.0906375,-0.1715846,1,1,[8683198],[0],[2015-12-11 14:16:19],0,0,1,1,2,0,0,0,0,0,b
Cable:16137985,Cable:16137982,PEIN,13,10,2,0.3114943,0.9834885,-0.14511,1,2,"[8683167,8683198]","[0,0]","[2015-12-11 14:10:36,2015-12-11 14:16:19]",0,0,4,5,9,0,0,0,0,0,b
Cable:16137986,Cable:16137985,PEIN,12,10,2,0.3114943,0.9834885,-0.14511,1,1,[8683167],[0],[2015-12-11 14:10:36],0,0,1,2,8,0,0,0,0,0,b
Cable:16137987;16139713,Cable:16137985,PEIN,1,0,0,0.3114943,NULL,0,1,1,[8683167],[0],[2015-12-11 14:10:36],0,0,3,3,1,0,0,0,0,0,b
Cable:16137989,Cable:16137986,PEIN,2,2,1,0.3114943,0.6204911,-0.6370686,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137991,Cable:16137989,PEIN,1,1,0,0.3114943,1.013312,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137992,Cable:16137986,PEIN,4,3,1,0.3114943,0.8758057,-0.4334155,0,0,[],[],[],0,0,1,2,3,0,0,0,0,0,b
Cable:16137993,Cable:16137992,PEIN,2,1,1,0.3114943,0.4235576,-1.0130999,0,0,[],[],[],0,0,0,1,2,0,0,0,0,0,b
Cable:16137994;16137995;16137996;16137997,Cable:16137986,PEIN,4,3,0,0.3114943,1.177839,-0.1105381,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16137998,Cable:16137994;16137995;16137996;16137997,PEIN,2,1,0,0.3114943,1.013254,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16137999;26191461,Cable:16137998,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138005;16139721,Cable:16137994;16137995;16137996;16137997,PEIN,1,1,0,0.3114943,1.0790955,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138011,Cable:16136951,PEIN,5,2,1,0.3114943,1.1488129,-0.6370686,0,0,[],[],[],0,0,0,1,3,0,0,0,0,0,b
Cable:16138012,Cable:16138011,PEIN,4,1,1,0.3114943,0.9733613,-1.0130999,0,0,[],[],[],0,0,0,1,2,0,0,0,0,0,b
Cable:16138013,Cable:16138012,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,1,0,0,0,0,0,0,b
Cable:16138014;16139376,Cable:16138011,PEIN,1,1,0,0.3114943,1.3242645,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138016;16138018;16139413,Cable:16136970,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138019,Cable:16136970,PEIN,3,1,0,0.3114943,1.2830109,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138020,Cable:16138019,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138021,Cable:16138019,PEIN,1,1,0,0.3114943,1.2830109,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138022,Cable:16136974,PEIN,8,3,1,0.3114943,0.9242021,-0.4334155,0,0,[],[],[],2,4,7,9,3,0,0,0,0,0,b
Cable:16138024,Cable:16138075;16138076,PEIN,5,3,2,0.3114943,0.7708644,-1.0331461,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138025,Cable:16138024,PEIN,4,2,2,0.3114943,0.5302562,-1.5196499,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138027,Cable:16138025,PEIN,3,2,2,0.3114943,0.5302562,-1.5196499,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138028;16138057;16139446,Cable:16138029,PEIN,1,1,0,0.3114943,1.1830873,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138029,Pillar:P4,PEIN,12,6,4,0.3114943,0.7716561,-1.4700501,0,0,[],[],[],0,2,3,3,4,0,0,0,0,0,b
Cable:16138030,Cable:16137604;31365987;31365988,PEIN,5,4,1,0.3114943,1.1511855,-0.305134,0,0,[],[],[],0,0,0,0,1,0,0,0,0,3,b
Cable:16138031;16138032;27748805,Cable:16138030,PEIN,4,3,1,0.3114943,1.1620853,-0.4334155,0,0,[],[],[],0,0,0,0,0,0,0,0,0,3,b
Cable:16138033;16138034;16138035;32405475;32405476,Cable:16138031;16138032;27748805,PEIN,3,2,1,0.3114943,1.2177368,-0.6370686,0,0,[],[],[],0,0,0,0,0,0,0,0,0,2,b
Cable:16138036,Cable:16138033;16138034;16138035;32405475;32405476,PEIN,2,1,1,0.3114943,1.0229987,-1.0130999,0,0,[],[],[],0,0,0,0,0,0,0,0,0,1,b
Cable:16138040;16139167,Cable:16138031;16138032;27748805,PEIN,1,1,0,0.3114943,1.0507824,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,1,b
Cable:16138041;16139164,Cable:16138036,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138042,Cable:27557245,PEIN,12,6,5,0.3114943,0.8823741,-2.3290948,1,1,[8109283],[0],[2014-10-01 08:54:12],0,0,1,1,7,0,0,0,0,0,b
Cable:16138043,Cable:16138042,PEIN,6,3,2,0.3114943,1.0918584,-1.0331461,0,0,[],[],[],0,0,1,1,4,0,0,0,0,0,b
Cable:16138044,Cable:16138043,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138046,Cable:16137708;16137709;16137710,PEIN,5,4,3,0.3114943,1.0642462,-1.4517029,0,0,[],[],[],0,0,0,0,4,0,0,0,0,0,b
Cable:16138047,Cable:16138046,PEIN,19,14,6,0.3114943,1.1058936,-0.8125713,0,0,[],[],[],1,1,3,3,11,0,0,0,0,0,b
Cable:16138047,Cable:16137712,PEIN,19,14,6,0.3114943,1.1058936,-0.8125713,0,0,[],[],[],1,1,3,3,11,0,0,0,0,0,b
Cable:16138047,Cable:16137713,PEIN,19,14,6,0.3114943,1.1058936,-0.8125713,0,0,[],[],[],1,1,3,3,11,0,0,0,0,0,b
Cable:16138048,Cable:16137708;16137709;16137710,PEIN,1,1,0,0.3114943,1.5159712,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138050,Cable:16138042,PEIN,3,1,1,0.3114943,0.9015323,-1.0130999,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138053;16139191,Cable:16138050,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138054;16138055,Cable:16137805,PEIN,8,3,0,0.3114943,1.4625432,-0.1105381,0,0,[],[],[],1,2,2,2,2,0,0,0,0,0,b
Cable:16138056,Cable:16138054;16138055,PEIN,6,1,0,0.3114943,1.6023798,-0.2790474,0,0,[],[],[],1,2,2,2,0,0,0,0,0,0,b
Cable:16138059,Cable:16138029,PEIN,11,5,4,0.3114943,0.6893698,-1.8851196,0,0,[],[],[],0,2,3,3,3,0,0,0,0,0,b
Cable:16138060;16139673,Cable:16137241;16138058,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,1,1,0,0,0,0,0,0,b
Cable:16138061;16139672,Cable:16137241;16138058,PEIN,1,1,1,0.3114943,0.7242106,-1.0130999,0,0,[],[],[],0,2,2,2,1,0,0,0,0,0,b
Cable:16138062,Cable:16137219;16137220,PEIN,2,2,0,0.3114943,1.1518057,-0.1715846,0,0,[],[],[],1,1,1,1,2,0,0,0,0,0,b
Cable:16138065,Cable:16137670,PEIN,3,1,0,0.3114943,1.1562174,-0.2790474,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138066;16139441,Cable:16138065,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138067;16138068,Cable:16137671,PEIN,3,1,0,0.3114943,1.2138329,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138069,Cable:16137659,PEIN,17,12,5,0.3114943,0.9974384,-0.7213064,0,0,[],[],[],0,0,1,2,12,0,0,0,0,0,b
Cable:16138070,Cable:16138069,PEIN,16,11,4,0.3114943,1.020996,-0.5124982,0,0,[],[],[],0,0,1,2,11,0,0,0,0,0,b
Cable:16138071,Cable:16138070,PEIN,8,5,1,0.3114943,1.1751746,-0.218736,0,0,[],[],[],0,0,1,1,5,0,0,0,0,0,b
Cable:16138072,Cable:16138071,PEIN,6,4,0,0.3114943,1.297653,-0.0729978,0,0,[],[],[],0,0,1,1,4,0,0,0,0,0,b
Cable:16138073,Cable:16137666,PEIN,3,2,1,0.3114943,0.8274438,-0.6370686,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138074,Cable:16138073,PEIN,2,1,1,0.3114943,0.5724803,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138075;16138076,Cable:16138059,PEIN,6,4,3,0.3114943,0.6806596,-1.4517029,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138077;16139676,Cable:16138059,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138081,Pillar:P10,PEIN,9,1,0,0.3114943,1.3369601,-0.2790474,0,0,[],[],[],2,2,3,4,3,0,0,0,0,0,b
Cable:16138082,Cable:16138081,PEIN,8,1,0,0.3114943,1.3369601,-0.2790474,1,1,[8796155],[2],[2016-03-02 09:46:34],2,2,3,4,3,0,0,0,0,0,b
Cable:16138083,Cable:16138082,PEIN,7,1,0,0.3114943,1.3369601,-0.2790474,1,1,[8796155],[2],[2016-03-02 09:46:34],2,2,2,2,3,0,0,0,0,0,b
Cable:16138086,Cable:16138082,PEIN,1,0,0,0.3114943,NULL,0,1,1,[8796155],[2],[2016-03-02 09:46:34],0,0,1,2,0,0,0,0,0,0,b
Cable:16138087;16139316,Pillar:P10,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138088;16138106,Cable:16138105,PEIN,4,0,0,0.3114943,NULL,0,0,0,[],[],[],1,1,1,1,1,0,0,0,0,0,b
Cable:16138089;16138102;16138103,Cable:16138088;16138106,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138093,Cable:16138088;16138106,PEIN,2,0,0,0.3114943,NULL,0,0,0,[],[],[],1,1,1,1,0,0,0,0,0,0,b
Cable:16138094;16138098;16139322,Cable:16138093,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138097,Cable:16138093,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],1,1,1,1,0,0,0,0,0,0,b
Cable:16138104,Cable:16138105,PEIN,2,1,0,0.3114943,1.3369601,-0.2790474,0,0,[],[],[],1,1,1,1,1,0,0,0,0,0,b
Cable:16138105,Cable:16138083,PEIN,6,1,0,0.3114943,1.3369601,-0.2790474,0,0,[],[],[],2,2,2,2,2,0,0,0,0,0,b
Cable:16138107;16138112;16139343,Cable:16138104,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],1,1,1,1,0,0,0,0,0,0,b
Cable:16138111;16139341,Cable:16138104,PEIN,1,1,0,0.3114943,1.3369601,-0.2790474,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138127;16138162,Cable:16137011,PEIN,35,23,7,0.3114943,1.4009542,-0.3147101,0,0,[],[],[],0,1,6,8,21,0,0,0,1,2,b
Cable:16138128,Cable:16138127;16138162,PEIN,11,6,2,0.3114943,1.537857,-0.4212047,0,0,[],[],[],0,1,3,4,8,0,0,0,0,0,b
Cable:16138129,Cable:16138128,PEIN,9,4,2,0.3114943,1.4480268,-0.7480802,0,0,[],[],[],0,1,3,4,6,0,0,0,0,0,b
Cable:16138130,Cable:16138129,PEIN,7,4,2,0.3114943,1.4480268,-0.7480802,0,0,[],[],[],0,1,3,4,5,0,0,0,0,0,b
Cable:16138131,Cable:16138130,PEIN,6,3,2,0.3114943,1.3230874,-1.0331461,0,0,[],[],[],0,1,3,4,4,0,0,0,0,0,b
Cable:16138132,Cable:16138131,PEIN,5,3,2,0.3114943,1.3230874,-1.0331461,0,0,[],[],[],0,0,1,2,3,0,0,0,0,0,b
Cable:16138133,Cable:16138132,PEIN,3,2,2,0.3114943,0.9926515,-1.5196499,0,0,[],[],[],0,0,0,0,2,0,0,0,0,0,b
Cable:16138134;16138137;16138138,Cable:16138127;16138162,PEIN,24,17,5,0.3114943,1.3548319,-0.2937186,0,0,[],[],[],0,0,3,4,13,0,0,0,1,2,b
Cable:16138135,Cable:16138133,PEIN,27,19,7,0.3114943,1.3214269,-0.5784161,0,0,[],[],[],0,0,3,4,15,0,0,0,1,2,b
Cable:16138135,Cable:16138134;16138137;16138138,PEIN,27,19,7,0.3114943,1.3214269,-0.5784161,0,0,[],[],[],0,0,3,4,15,0,0,0,1,2,b
Cable:16138136,Cable:16138135,PEIN,25,17,5,0.3114943,1.3548319,-0.2937186,0,0,[],[],[],0,0,3,4,13,0,0,0,1,2,b
Cable:16138139,Cable:16138136,PEIN,23,16,5,0.3114943,1.3279326,-0.3522778,0,0,[],[],[],0,0,3,4,12,0,0,0,1,2,b
Cable:16138140,Cable:16138139,PEIN,22,15,4,0.3114943,1.3759597,-0.229369,0,0,[],[],[],0,0,3,4,11,0,0,0,1,2,b
Cable:16138141,Cable:16138140,PEIN,21,14,4,0.3114943,1.3507766,-0.2808951,0,0,[],[],[],0,0,3,4,10,0,0,0,1,2,b
Cable:16138142;16139045,Cable:16138135,PEIN,1,1,1,0.3114943,1.0514368,-1.0130999,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138144;16139092,Cable:16138132,PEIN,1,1,0,0.3114943,1.8938405,-0.2790474,0,0,[],[],[],0,0,1,1,0,0,0,0,0,0,b
Cable:16138149,Cable:16138129,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138150,Cable:16138141,PEIN,5,2,0,0.3114943,1.7740006,-0.1715846,0,0,[],[],[],0,0,0,0,2,0,0,0,0,1,b
Cable:16138151,Cable:16138150,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138152,Cable:16138150,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138154,Cable:16137011,PEIN,47,17,8,0.3114943,1.1096228,-1.1308703,0,0,[],[],[],1,3,9,15,9,0,0,0,0,8,b
Cable:16138155;16139004,Cable:16138154,PEIN,33,15,8,0.3114943,1.0751891,-1.4853848,0,0,[],[],[],1,3,8,13,8,0,0,0,0,6,b
Cable:16138157;16139083,Cable:16138155;16139004,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138158;16139071,Cable:16138155;16139004,PEIN,1,1,0,0.3114943,1.582274,-0.2790474,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138159;16139072,Cable:16138155;16139004,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138160;16139073,Cable:16138155;16139004,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
Cable:16138165,Cable:16137795,PEIN,24,17,6,0.3114943,1.1177903,-0.5002259,0,0,[],[],[],0,1,6,6,12,0,0,0,0,0,b
Cable:16138167;16138168,Cable:16137471,PEIN,26,20,9,0.3114943,0.9441157,-1.0722517,0,0,[],[],[],0,3,7,11,20,0,0,0,0,0,b
Cable:16138169;16138170,Cable:23097468,PEIN,30,15,4,0.3114943,1.121668,-0.229369,0,0,[],[],[],1,1,3,7,11,0,0,0,0,1,b
Cable:16138171;16139892,Cable:23242727,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,0,0,0,0,0,0,b
Cable:16138176;16139880,Cable:16138181,PEIN,1,0,0,0.3114943,NULL,0,0,0,[],[],[],0,0,0,0,1,0,0,0,0,0,b
